word,accent,gram,infltype,label,forms
покрутить,7,св,4,,
покрутиться,7,св,4,,
покручивать,5,нсв,1,,
покручиниться,7,св,4,,
покрывало,7,с,1,,
покрывать,7,нсв,1,,
покрываться,7,нсв,1,,
покрывной,8,п,1,,
покрытие,5,с,7,,
покрытосеменной,14.5,п,1,,
покрытосемянный,11.5,п,1,,
покрыть,5,св,12,,
покрыться,5,св,12,,
покрышечный,5,п,1,,
покрышка,5,ж,3,,
покрякать,5,свнп,1,,
покрякивать,5,нсвнп,1,,
покряхтеть,8,свнп,5,,
покряхтывать,5,нсвнп,1,,
покувыркаться,9,св,1,,
покуда,4,н,,,
покуда,4,союз,,,
покудахтать,6,свнп,6,,
покуковать,8,свнп,2,,
покумекать,6,свнп,1,,
покумиться,6,св,4,,
покупатель,6,мо,2,,
покупательница,6,жо,5,,
покупательный,6,п,1,,
покупательский,6,п,3,,
покупать,6,нсв,1,,
покупать,6,св,1,,
покупаться,6,св,1,,
покупка,4,ж,3,,
покупной,7,п,1,,
покупщик,7,мо,3,,
покупщица,7,жо,5,,
покуражиться,6,св,4,,
покуривать,4,нсв,1,,
покурить,6,св,4,,
покуролесить,8,свнп,4,,
покусать,6,св,1,,
покуситься,6,св,4,,
покусывать,4,нсв,1,,
покутить,6,свнп,4,,
покучивать,4,нсвнп,1,,
покушать,4,св,1,,
покушаться,6,нсв,1,,
покушение,6,с,7,,
пол,2,м,1,,
пол,2,м,1,,
пола,4,ж,1,,
полавировать,6,свнп,2,,
полагать,6,нсв,1,,
полагать,6,нсв,1,,
полагаться,6,нсв,1,,
полагаться,6,нсв,1,,
поладить,4,св,4,,
полазать,4,свнп,1,,
полазить,4,свнп,4,,
полаивать,4,нсвнп,1,,
полакать,6,св,1,,
полакировать,10,св,2,,
полакомить,4,св,4,,
полакомиться,4,св,4,,
поламывать,4,нсв,1,,
поласкать,7,св,1,,
поласкаться,7,св,1,,
полати,4,мн.м,2,,
полаять,4,свнп,6,,
полаяться,4,св,6,,
полба,2,ж,1,,
полбеды,7,предик.,,,
полбенный,2,п,1,,
полбяной,7,п,1,,
полгать,5,свнп,6,,
полгоря,5,предик.%сполгОря,,,
полдневный,6,п,1,,
полдник,2,м,3,,
полдничать,2,нсвнп,1,,
поле,2,с,2,,
полебезить,8,свнп,4,,
полевать,6,нсвнп,2,,
полевение,6,с,7,,
полеветь,6,свнп,1,,
полевица,6,ж,5,,
полевка,"4,4",жо,3,,
полевод,6,мо,1,,
полеводство,6,с,1,,
полеводческий,6,п,3,,
полевой,6,п,1,,
полевошпатовый,9,п,1,,
полегаемость,6,ж,8,,
полегание,6,с,7,,
полегать,6,нсвнп,1,,
полеглый,"4,4",п,1,,
полегонечку,6,н,,,
полегоньку,6,н,,,
полегчать,7,свнп,1,,
поледенеть,8,свнп,1,,
полежалое,6,сп,1,,
полежалый,6,п,1,,
полежать,6,свнп,5,,
полеживать,"4,4",нсвнп,1,,
полезащитный,8.2,п,1,,
полезнейший,4,п,4,,
полезно,4,н,,,
полезно,4,предик.,,,
полезность,4,ж,8,,
полезный,4,п,1,,
полезть,4,свнп,7,,
полелеять,6,св,6,,
полемарх,6,мо,3,,
полемизировать,8,нсвнп,2,,
полемика,4,ж,3,,
полемист,6,мо,1,,
полемистка,6,жо,3,,
полемический,6,п,3,,
полемичность,6,ж,8,,
полемичный,6,п,1,,
полендвица,8,ж,5,,
полениваться,4,нсв,1,,
поленика,6,ж,3,,
полениться,6,св,4,,
поленица,6,мо-жо,5,,
поленица,6,ж,5,,
поленница,4,ж,5,,
поленце,4,с,5,,
полепетать,8,св,6,,
полепить,6,св,4,,
полепливать,4,нсв,1,,
полесник,4,мо,3,,
полесовщик,6,мо,3,,
полесье,4,с,6,,
полет,"4,4",м,1,,
полетать,6,свнп,1,,
полететь,6,свнп,5,,
полетный,"4,4",п,1,,
полетуха,6,жо,3,,
полечивать,4,нсв,1,,
полечиваться,4,нсв,1,,
полечить,6,св,4,,
полечиться,6,св,4,,
полешко,4,с,3,,
ползание,2,с,7,,
ползать,2,нсвнп,1,,
ползком,6,н,,,
ползок,5,м,3,,
ползти,6,нсвнп,7,,
ползун,5,мо,1,,
ползун,5,м,1,,
ползунки,8,мн.м,3,,
ползунок,7,мо,3,,
ползунок,7,м,3,,
ползунья,5,жо,6,,
ползучесть,5,ж,8,,
ползучий,5,п,4,,
полиамидный,7,п,1,,
полиандрия,5,ж,7,,
полианит,7,м,1,,
полиартрит,9,м,1,,
полибазит,8,м,1,,
полиберальничать,8,свнп,1,,
полив,4,м,1,,
полива,4,ж,1,,
поливалентный,8.2,п,1,,
поливальщик,6,мо,3,,
поливать,6,нсв,1,,
поливаться,6,нсв,1,,
поливиниловый,8,п,1,,
поливка,4,ж,3,,
поливной,7,п,1,,
поливочный,4,п,1,,
полигамический,8,п,3,,
полигамия,6,ж,7,,
полигамный,6,п,1,,
полигенизм,8,м,1,,
полигиния,8,ж,7,,
полиглот,7,мо,1,,
полигон,6,м,1,,
полигональный,8,п,1,,
полигонный,6,п,1,,
полиграф,7,м,1,,
полиграфист,9,мо,1,,
полиграфический,9,п,3,,
полиграфия,9,ж,7,,
полидактилия,11,ж,7,,
полидипсия,9,ж,7,,
полизать,6,св,6,,
полизывать,4,нсв,1,,
поликлиника,7,ж,3,,
поликлинический,9,п,3,,
поликовать,8,свнп,2,,
поликсен,7,м,1,,
полиловеть,8,свнп,1,,
полимент,6,м,1,,
полимер,6,м,1,,
полимеризация,10,ж,7,,
полимерия,8,ж,7,,
полимерный,6,п,1,,
полиметаллический,11.2,п,3,,
полиметрия,9,ж,7,,
полиморфизм,9,м,1,,
полиморфический,9,п,3,,
полиморфный,6,п,1,,
полиневрит,9,м,1,,
полинезиец,8,мо,5,,
полинезийка,8,жо,3,,
полинезийский,8,п,3,,
полиновать,8,св,2,,
полином,6,м,1,,
полинялый,6,п,1,,
полинять,6,свнп,1,,
полиомиелит,10.2,м,1,,
полиоэнцефалит,13.2,м,1,,
полип,4,"м//мо,",1,,
полип,4,м,1,,
полиплоидия,8,ж,7,,
полипный,4,п,1,,
полипоид,6,"м//мо,",1,,
полиптер,7,мо,1,,
полипчатый,4,п,1,,
полир,4,м,1,,
полиритмия,9,ж,7,,
полировальник,8,м,3,,
полировальный,8,п,1,,
полирование,8,с,7,,
полированный,6,п,1,,
полировать,8,нсв,2,,
полировка,6,ж,3,,
полировочный,6,п,1,,
полировщик,6,мо,3,,
полис,2,м,1,,
полисемантизм,11.2,м,1,,
полисемантический,11.2,п,3,,
полисемия,8,ж,7,,
полисерозит,10,м,1,,
полисиллогизм,11.2,м,1,,
полисинтетический,11.2,п,3,,
полисмен,7,мо,1,,
полисный,2,п,1,,
полиспаст,7,м,1,,
полиспастовый,7,п,1,,
полиспермия,10,ж,7,,
полиспора,7,ж,1,,
полистать,7,св,1,,
полистирол,9,м,1,,
полистный,4,п,1,,
политбюро,9.4,с,0,,
политграмота,8.4,ж,1,,
политеизм,7,м,1,,
политеист,7,мо,1,,
политеистический,10.2,п,3,,
политес,6,м,1,,
политехнизация,11,ж,7,,
политехнизировать,11,св-нсв,2,,
политехнизм,9,м,1,,
политехник,6,мо,3,,
политехникум,6,м,1,,
политехнический,9,п,3,,
политзаключенная,"12.4,12",жоп,1,,
политзаключенный,"12.4,12",моп,1,,
политик,4,мо,3,,
политика,4,ж,3,,
политикан,8,мо,1,,
политиканский,8,п,3,,
политиканство,8,с,1,,
политиканствовать,8,нсвнп,2,,
политиканша,8,жо,4,,
политико-экономический,16.4,п,3,,
политинформация,12.4,ж,7,,
политипаж,8,м,4,,
политическая,6,жоп,3,,
политический,6,п,3,,
политический,6,моп,3,,
политичность,6,ж,8,,
политичный,6,п,1,,
политкаторжанин,12.4,мо,1,,
политкаторжанка,12.4,жо,3,,
политкружок,10.4,м,3,,
политональный,8,п,1,,
политотдел,9.4,м,1,,
политпросвет,11.4,м,1,,
политпросвещение,13.4,с,7,,
политработа,9.4,ж,1,,
политработник,9.4,мо,3,,
политрук,7,мо,3,,
политсостав,10.4,м,1,,
политуправление,12.4,с,7,,
политура,6,ж,1,,
политчас,7.4,м,1,,
политчасть,7.4,ж,8,,
политшкола,8.4,ж,1,,
полить,4,св,11,,
политься,4,св,11,,
политэконом,10.4,мо,1,,
политэкономист,12.4,мо,1,,
политэкономия,10.4,ж,7,,
политэмигрант,11.4,мо,1,,
политэмигрантка,11.4,жо,3,,
политэмиграция,11.4,ж,7,,
полифагия,8,ж,7,,
полифонизм,8,м,1,,
полифонист,8,мо,1,,
полифонический,8,п,3,,
полифония,8,ж,7,,
полифонный,6,п,1,,
полифтонг,7,м,3,,
полифтонгический,10,п,3,,
полихлорвинил,12.7,м,1,,
полихлорид,9,м,1,,
полихроматический,11.2,п,3,,
полицай,6,мо,6,,
полицеймейстер,9,мо,1,,
полицейский,6,п,3,,
полицейский,6,моп,3,,
полицейщина,6,ж,1,,
полицемерить,8,свнп,4,,
полиция,4,ж,7,,
полицмейстер,7,мо,1,,
полицмейстерский,7,п,3,,
поличное,4,сп,1,,
полишинель,8,мо,2,,
полиэдр,4,м,1,,
полиэдрический,8,п,3,,
полиэкран,8.2,м,1,,
полиэтилен,9.2,м,1,,
полиэтиленовый,9,п,1,,
полк,2,м,3,,
полка,2,ж,3,,
полковник,5,мо,3,,
полковница,5,жо,5,,
полковницкий,5,п,3,,
полковнический,5,п,3,,
полковничий,5,пмс,6,,
полковничиха,5,жо,3,,
полководец,7,мо,5,,
полководческий,7,п,3,,
полковой,7,п,1,,
полкодержатель,10.2,м,2,,
поллинарий,7,м,7,,
поллитровка,8,ж,3,,
поллюция,5,ж,7,,
полнейший,5,п,4,,
полненький,2,п,3,,
полнеть,5,нсвнп,1,,
полнехонький,"5,5",п,3,,
полнешенький,"5,5",п,3,,
полнить,5,нсв,4,,
полнить,2,нсв,4,,
полниться,2,нсв,4,,
полно,5,"предик.(чегО-л.,когО-л.)",,,
полно,2,"н(_вполноймере_);предик.(_довольно,хватит_)",,,
полноватый,7,п,1,,
полновесность,7,ж,8,,
полновесный,7,п,1,,
полновластие,8,с,7,,
полновластный,8,п,1,,
полноводный,7,п,1,,
полноводье,7,с,6,,
полногласие,8,с,7,,
полногласный,8,п,1,,
полногрудый,8,п,1,,
полнозвучность,8,ж,8,,
полнозвучный,8,п,1,,
полнокровие,8,с,7,,
полнокровный,8,п,1,,
полнолицый,7,п,5,,
полнолуние,7,с,7,,
полномерный,7,п,1,,
полнометражный,10,п,1,,
полномочие,7,с,7,,
полномочный,7,п,1,,
полноправие,8,с,7,,
полноправность,8,ж,8,,
полноправный,8,п,1,,
полнородный,7,п,1,,
полносборный,8,п,1,,
полносочный,7,п,1,,
полностью,2,н,,,
полнота,7,ж,1,,
полнотелый,7,п,1,,
полноценность,7,ж,8,,
полноценный,7,п,1,,
полночный,5,п,1,,
полнощекий,"7,7",п,3,,
полнощный,5,п,1,,
полным-полно,12.5,предик.,,,
поло,2,с,0,,
полова,4,ж,1,,
половец,2,мо,5,,
половецкий,6,п,3,,
половик,6,м,3,,
половина,6,ж,1,,
половина,6,жо,1,,
половинка,6,ж,3,,
половинный,6,п,1,,
половинчатость,6,ж,8,,
половинчатый,6,п,1,,
половинщик,6,мо,3,,
половить,6,св,4,,
половица,6,ж,5,,
половичка,6,ж,3,,
половичок,8,м,3,,
половник,4,мо,3,,
половник,4,м,3,,
половничать,4,нсвнп,1,,
половничество,4,с,1,,
половодный,6,п,1,,
половодье,6,с,6,,
половозрелый,9,п,1,,
половой,6,п,1,,
половой,6,моп,1,,
половчанка,7,жо,3,,
половщик,7,мо,3,,
половый,4,п,1,,
полог,2,м,3,,
пологий,4,п,3,,
пологость,4,ж,8,,
полодия,4,ж,7,,
полодырничать,4,свнп,1,,
положение,6,с,7,,
положенный,4,п,1,,
положительность,6,ж,8,,
положительный,6,п,1,,
положить,6,св,4,,
положить,6,св,4,,
положиться,6,св,4,,
положок,6,м,3,,
полоз,2,мо,1,,
полозок,6,м,3,,
полок,4,м,3,,
пололка,4,ж,3,,
полольник,4,м,3,,
полольный,4,п,1,,
полольщик,4,мо,3,,
полольщица,4,жо,5,,
полом,4,м,1,,
поломать,6,св,1,,
поломаться,6,св,1,,
поломить,6,св,4,,
поломка,4,ж,3,,
поломоечный,6,п,1,,
поломойка,6,жо,3,,
поломойный,6,п,1,,
поломойщица,6,жо,5,,
полон,4,м,1,,
полонез,6,м,1,,
полонизация,8,ж,7,,
полонизировать,8,св-нсв,2,,
полонизм,6,м,1,,
полоний,4,м,7,,
полонить,6,св-нсв,4,,
полонофил,8,мо,1,,
полоняник,6,мо,3,,
полонянин,6,мо,1,,
полонянка,6,жо,3,,
полопать,4,св,1,,
полопаться,4,св,1,,
полопотать,8,св,6,,
полорогий,6,п,3,,
полоротый,6,п,1,,
полоса,6,ж,1,,
полоса,6,ж,1,,
полосатик,6,мо,3,,
полосатый,6,п,1,,
полоска,4,ж,3,,
полоскание,7,с,7,,
полоскательница,7,ж,5,,
полоскательное,7,сп,1,,
полоскательный,7,п,1,,
полоскать,7,нсв,6,,
полоскать,7,нсв,1,,
полоскаться,7,нсв,6,,
полоскаться,7,нсв,1,,
полоскун,7,мо,1,,
полосной,7,п,1,,
полоснуть,7,св,3,,
полосный,4,п,1,,
полосовальный,8,п,1,,
полосование,8,с,7,,
полосовать,8,нсв,2,,
полосовой,8,п,1,,
полосонуть,8,св,3,,
полосонька,4,ж,3,,
полостной,8,п,1,,
полость,2,ж,8,,
полосушка,6,ж,3,,
полотенечный,6,п,1,,
полотенце,6,с,5,,
полотер,"6,6",мо,1,,
полотер,"6,6",м,1,,
полотерный,"6,6",п,1,,
полотерский,"6,6",п,3,,
полотнище,4,с,4,,
полотно,7,с,1,,
полотняный,7,п,1,,
полоток,6,м,3,,
полоть,2,ж,8,,
полоть,4,нсв,10,,
полоумие,5,с,7,,
полоумный,5,п,1,,
полочка,2,ж,3,,
полочный,2,п,1,,
полочный,4,п,1,,
полошить,6,нсв,4,,
полошиться,6,нсв,4,,
полпиво,5,с,1,,
полпред,6,мо,1,,
полпредство,6,с,1,,
полсть,2,ж,8,,
полстяной,8,п,1,,
полстяный,6,п,1,,
полтавец,5,мо,5,,
полтавчанин,8,мо,1,,
полтевой,7,п,1,,
полтина,5,ж,1,,
полтинник,5,м,3,,
полтинничек,5,м,3,,
полть,2,ж,8,,
полуавтомат,10,м,1,,
полуавтоматический,12,п,3,,
полуаршинный,8,п,1,,
полубак,6,м,3,,
полубаркас,9,м,1,,
полубархат,6,м,1,,
полубезработный,11,п,1,,
полубезработный,11,моп,1,,
полубессознательный,12,п,1,,
полубесчувственный,9,п,1,,
полубог,6,мо,3,,
полубогиня,8,жо,2,,
полубокс,6,м,1,,
полуборт,6,м,1,,
полуботинки,8,мн._от_полуботИнокм,3,,
полуботинок,8,м,3,,
полубред,7,м,1,,
полубумажный,8,п,1,,
полувагон,8,м,1,,
полувал,6,м,1,,
полувальный,6,п,1,,
полуведерный,"8,8",п,1,,
полувековой,10,п,1,,
полуверста,10,ж,1,,
полуверстный,"6,6",п,1,,
полувзвод,8,м,1,,
полувоенный,7,п,1,,
полувопросительный,11,п,1,,
полугар,6,м,1,,
полугарный,6,п,1,,
полугичка,6,ж,3,,
полугласный,7,п,1,,
полугласный,7,мп,1,,
полугодие,6,с,7,,
полугодичный,8,п,1,,
полугодовалый,10,п,1,,
полугодовой,10,п,1,,
полугодок,6,мо,3,,
полуголодный,8,п,1,,
полуголый,6,п,1,,
полуграмотный,7,п,1,,
полуда,4,ж,1,,
полудева,6,жо,1,,
полуденный,4,п,1,,
полудикарь,8,мо,2,,
полудикий,6,п,3,,
полудить,6,св,4,,
полудить,6,св,4,,
полудрагоценный,11,п,1,,
полудрема,"7,7",ж,1,,
полудремота,9,ж,1,,
полудурок,6,мо,3,,
полудурье,6,со,6,,
полудурье,6,мосо,6,,
полудурья,6,жо,6,,
полудюймовый,9,п,1,,
полужесткий,"6,6",п,3,,
полуживой,8,п,1,,
полужидкий,6,п,3,,
полужирный,6,п,1,,
полузабытый,8,п,1,,
полузависимый,8,п,1,,
полузакрытый,9,п,1,,
полузасыпать,10,нсвнп,1,,
полузащита,8,ж,1,,
полузащитник,8,мо,3,,
полузнайка,7,мо-жо,3,,
полузнайство,7,с,1,,
полузрелый,7,п,1,,
полуимпериал,11,м,1,,
полуимя,5,с,8,,
полуинтеллигентный,13,п,1,,
полукафтан,9,м,1,,
полукафтанье,9,с,6,,
полукозел,"8,8",мо,1,,
полукокс,6,м,1,,
полукоксование,11,с,7,,
полуколлоид,9,м,1,,
полуколониальный,11,п,1,,
полуколония,8,ж,7,,
полукочевник,8,мо,3,,
полукочевой,10,п,1,,
полукристаллический,13,п,3,,
полукровка,7,мо-жо,3,,
полукровный,7,п,1,,
полукруг,7,м,3,,
полукруглый,7,п,1,,
полукружие,7,с,7,,
полукружный,7,п,1,,
полукустарник,9,м,3,,
полукустарный,9,п,1,,
полулегальный,8,п,1,,
полулегкий,"6,6",п,3,,
полулегковес,11,мо,1,,
полулежа,"6,6",н,,,
полулежать,8,нсвнп,5,,
полулист,6,м,1,,
полулитровый,9,п,1,,
полульняной,10,п,1,,
полумаска,6,ж,3,,
полумасса,6,ж,1,,
полумгла,8,ж,1,,
полумера,6,ж,1,,
полумертвый,"6,6",п,1,,
полумесяц,6,м,5,,
полумесячный,6,п,1,,
полуметровый,9,п,1,,
полумрак,7,м,3,,
полумягкий,6,п,3,,
полунагой,8,п,3,,
полунамек,"8,8",м,3,,
полунатуральный,10,п,1,,
полундра,4,межд.,,,
полунезависимый,10,п,1,,
полунищий,6,п,4,,
полуночник,6,мо,3,,
полуночница,6,жо,5,,
полуночничать,6,нсвнп,1,,
полуночный,6,п,1,,
полуобезьяна,10,жо,1,,
полуобморок,5,м,3,,
полуобнаженный,"10,10",п,1,,
полуоборот,9,м,1,,
полуобразованный,10,п,1,,
полуобрезной,11,п,1,,
полуовал,7,м,1,,
полуовальный,7,п,1,,
полуодетый,7,п,1,,
полуокружность,8,ж,8,,
полуопущенный,7,п,1,,
полуосвещенный,"10,10",п,1,,
полуостров,5,м,1,,
полуостровной,12,п,1,,
полуось,5,ж,8,,
полуотворенный,"10,10",п,1,,
полуоткрытый,9,п,1,,
полуофициальный,10,п,1,,
полуочко,8,с,3,,
полупальто,10,с,0,,
полупар,6,м,1,,
полуперчатка,9,ж,3,,
полупить,6,св,4,,
полупиться,6,св,4,,
полуповорот,10,м,1,,
полуподвал,9,м,1,,
полуподвальный,9,п,1,,
полупоклон,9,м,1,,
полупочтенный,9,п,1,,
полупрезрительный,10,п,1,,
полуприседание,11,с,7,,
полуприцеп,9,м,1,,
полупроводник,12,м,3,,
полупроводниковый,14,п,1,,
полупрозрачный,10,п,1,,
полупролетарий,11,мо,7,,
полупролетарский,11,п,3,,
полупроницаемый,11,п,1,,
полупрофиль,7,м,2,,
полупроцентный,9,п,1,,
полупудовый,8,п,1,,
полупустой,9,п,1,,
полупустынный,9,п,1,,
полупустыня,9,ж,2,,
полупьяный,7,п,1,,
полураздетый,9,п,1,,
полуразложившийся,11,п,4,,
полуразрушенный,9,п,1,,
полураскрытый,10,п,1,,
полураспад,9,м,1,,
полурота,6,ж,1,,
полуротный,6,п,1,,
полуротный,6,моп,1,,
полусапожки,8,мн.ж,3,,
полусвет,7,м,1,,
полусерьезный,"9,9",п,1,,
полусидеть,8,нсвнп,5,,
полуслепой,9,п,1,,
полуслово,7,с,1,,
полусмерть,7,ж,8,,
полусогнутый,6,п,1,,
полусознательный,9,п,1,,
полусон,6,м,1,,
полусонный,6,п,1,,
полусотня,6,ж,2,,
полуспелый,7,п,1,,
полуспущенный,7,п,1,,
полусредний,7,п,2,,
полусредний,7,моп,2,,
полустанок,7,м,3,,
полустишие,7,с,7,,
полусукно,9,с,1,,
полусуконный,8,п,1,,
полусумасшедший,11,п,4,,
полусумрак,6,м,3,,
полусуточный,6,п,1,,
полусухой,8,п,3,,
полусфера,7,ж,1,,
полусырой,8,п,1,,
полусырье,"9,9",с,6,,
полутакт,6,м,1,,
полутактный,6,п,1,,
полутемнота,11,ж,1,,
полутень,6,"ж,",8,,
полутень,6,"ж,",8,,
полутом,6,м,1,,
полутон,6,м,1,,
полутон,6,м,1,,
полутоновый,6,п,1,,
полуторагодичный,12.4,п,1,,
полуторапроцентный,13.4,п,1,,
полуторатонка,10.4,ж,3,,
полуторатонный,10.4,п,1,,
полуторка,4,ж,3,,
полуторный,4,п,1,,
полутьма,8,ж,1,,
полутяжеловес,12,мо,1,,
полуулыбка,7,ж,3,,
полуустав,8,м,1,,
полууставный,8,п,1,,
полуфабрикат,11,м,1,,
полуфашистский,8,п,3,,
полуфеодальный,9,п,1,,
полуфинал,8,м,1,,
полуфинальный,8,п,1,,
полуфунтовый,9,п,1,,
полуциркульный,6,п,1,,
получас,6,м,1,,
получасовой,10,п,1,,
получатель,6,мо,2,,
получательница,6,жо,5,,
получательский,6,п,3,,
получать,6,нсв,1,,
получаться,6,нсв,1,,
получение,6,с,7,,
получетвертной,13,п,1,,
получить,6,св,4,,
получиться,6,св,4,,
получка,4,ж,3,,
полушаг,6,м,3,,
полушалок,6,м,3,,
полушарие,6,с,7,,
полушелк,"6,6",м,3,,
полушелковый,"6,6",п,1,,
полушепот,"6,6",м,1,,
полушерстка,"6,6",ж,3,,
полушерсть,6,ж,8,,
полушерстяной,12,п,1,,
полушечный,4,п,1,,
полушка,4,ж,3,,
полуштоф,7,м,1,,
полушубок,6,м,3,,
полушутливый,9,п,1,,
полушутя,8,н,,,
полущивать,4,нсв,1,,
полущить,6,св,4,,
полуэкипаж,9,м,4,,
полуэскадрон,11,м,1,,
полуют,5,м,1,,
полуявь,5,ж,8,,
полчанин,5,мо,1,,
полчище,2,с,4,,
полчок,5,мо,3,,
полый,2,п,1,,
полынный,4,п,1,,
полыновка,4,ж,3,,
полынок,6,м,3,,
полынь,4,ж,8,,
полынья,7,ж,6,,
полысение,6,с,7,,
полысеть,6,свнп,1,,
полыхать,6,нсвнп,1,,
полыхнуть,7,свнп,3,,
польдер,2,м,1,,
польза,2,ж,1,,
пользование,2,с,7,,
пользователь,2,мо,2,,
пользовать,2,нсв,2,,
пользоваться,2,нсв,2,,
полька,2,жо,3,,
полька,2,ж,3,,
польский,2,п,3,,
польстить,7,свнп,4,,
польститься,7,св,4,,
полюбезничать,6,свнп,1,,
полюбить,6,св,4,,
полюбиться,6,св,4,,
полюбоваться,8,св,2,,
полюбовник,6,мо,3,,
полюбовница,6,жо,5,,
полюбовный,6,п,1,,
полюбопытствовать,8,свнп,2,,
полюбу,2,н,,,
полюдье,4,с,6,,
полюс,2,м,1,,
полюс,2,м,1,,
полюсный,2,п,1,,
полюшко,2,с,3,,
поляк,4,мо,3,,
поляна,4,ж,1,,
полянин,4,мо,1,,
полянка,4,ж,3,,
поляночка,4,ж,3,,
поляра,4,ж,1,,
поляризатор,8,м,1,,
поляризационный,11,п,1,,
поляризация,8,ж,7,,
поляризовать,10,св-нсв,2,,
поляризоваться,10,св-нсв,2,,
поляриметр,6,м,1,,
поляриметрический,11,п,3,,
полярископ,9,м,1,,
полярник,4,мо,3,,
полярница,4,жо,5,,
полярность,4,ж,8,,
полярный,4,п,1,,
поляроид,6,м,1,,
полячка,4,жо,3,,
помавать,6,нсвнп,1,,
помада,4,ж,1,,
помадить,4,нсв,4,,
помадиться,4,нсв,4,,
помадка,4,ж,3,,
помадный,4,п,1,,
помазание,4,с,7,,
помазанник,4,мо,3,,
помазанница,4,жо,5,,
помазать,4,св,6,,
помазать,4,св,6,,
помазаться,4,св,6,,
помазаться,4,св,6,,
помазок,6,м,3,,
помазывать,4,нсв,1,,
помазывать,4,нсв,1,,
помазываться,4,нсв,1,,
помакать,6,св,1,,
помакнуть,7,св,3,,
помалевать,8,св,2,,
помалевывать,"6,6",нсв,1,,
помаленечку,6,н,,,
помаленьку,6,н,,,
помалкивать,4,нсвнп,1,,
помалу,4,н,,,
помалчивать,4,нсвнп,1,,
поманежить,6,св,4,,
поманежиться,6,св,4,,
поманивать,4,нсв,1,,
поманить,6,св,4,,
помарать,6,св,1,,
помараться,6,св,1,,
помаргивать,4,нсвнп,1,,
помарка,4,ж,3,,
помарывать,4,нсв,1,,
помаслить,4,св,4,,
помассировать,7,св,2,,
помастерить,9,св,4,,
поматывать,4,нсв,1,,
помахать,6,свнп,6,,
помахать,6,свнп,1,,
помахаться,6,св,6,,
помахаться,6,св,1,,
помахивание,4,с,7,,
помахивать,4,нсвнп,1,,
помаять,4,св,6,,
помаяться,4,св,6,,
помаячить,5,свнп,4,,
помедлить,4,свнп,4,,
помелеть,6,свнп,1,,
помелить,6,св,4,,
помелькать,8,свнп,1,,
помельтешить,10,свнп,4,,
помельчать,8,свнп,1,,
помельчить,8,св,4,,
поменять,6,св,1,,
поменяться,6,св,1,,
померанец,6,м,5,,
померанцевый,6,п,1,,
помереть,6,свнп,9,,
померещиться,6,св,4,,
померзлый,"4,4",п,1,,
померзнуть,"4,4",свнп,3,,
померить,4,св,4,,
померять,4,св,1,,
помериться,4,св,4,,
померяться,4,св,1,,
померкнуть,4,свнп,3,,
помертвелый,8,п,1,,
помертветь,8,свнп,1,,
померцать,7,свнп,1,,
помесить,6,св,4,,
помесный,2,п,1,,
помести,7,св,7,,
поместительность,7,ж,8,,
поместительный,7,п,1,,
поместить,7,св,4,,
поместиться,7,св,4,,
поместный,4,п,1,,
поместье,4,с,6,,
поместьице,4,с,5,,
помесь,2,ж,8,,
помесячный,4,п,1,,
помет,"4,4",м,1,,
помет,"4,4",м,1,,
помета,4,ж,1,,
пометать,6,св,1,,
пометать,6,св,6,,
пометаться,6,св,6,,
пометить,4,св,4,,
пометка,4,ж,3,,
пометный,"4,4",п,1,,
помеха,4,ж,3,,
помехозащитный,10.4,п,1,,
помехоустойчивость,10.4,ж,8,,
помехоустойчивый,10.4,п,1,,
помечать,6,нсв,1,,
помечтать,7,свнп,1,,
помешанная,4,жоп,1,,
помешанный,4,п,1,,
помешанный,4,моп,1,,
помешательство,6,с,1,,
помешать,6,св,1,,
помешать,6,свнп,1,,
помешаться,6,св,1,,
помешивать,4,нсв,1,,
помешка,4,ж,3,,
помешкать,4,свнп,1,,
помещать,6,нсв,1,,
помещаться,6,нсв,1,,
помещение,6,с,7,,
помещик,4,мо,3,,
помещица,4,жо,5,,
помещичий,4,пмс,6,,
помигать,6,свнп,1,,
помигивать,4,нсвнп,1,,
помидор,6,м,1,,
помидорина,6,ж,1,,
помидорный,6,п,1,,
помидоровый,6,п,1,,
помидорчик,6,м,3,,
помилование,4,с,7,,
помиловать,4,св,2,,
помилосердствовать,8,свнп,2,,
помимо,4,предл.,,,
помин,4,м,1,,
поминальный,6,п,1,,
поминание,6,с,7,,
поминать,6,нсв,1,,
поминки,4,мн.ж,3,,
поминовение,8,с,7,,
поминутный,6,п,1,,
помирать,6,нсвнп,1,,
помирить,6,св,4,,
помириться,6,св,4,,
помнить,2,нсв,4,,
помниться,2,нсв,4,,
помногу,5,н,,,
помножать,7,нсв,1,,
помножаться,7,нсв,1,,
помножить,5,св,4,,
помножиться,5,св,4,,
помогать,6,нсвнп,1,,
помозговать,9,свнп,2,,
помои,4,мн.м,6,,
помойка,4,ж,3,,
помойник,4,м,3,,
помойный,4,п,1,,
помокнуть,4,свнп,3,,
помол,4,м,1,,
помолвить,4,св,4,,
помолвиться,4,св,4,,
помолвка,4,ж,3,,
помолец,4,мо,5,,
помолиться,6,св,4,,
помолка,4,ж,3,,
помолог,4,мо,3,,
помологический,8,п,3,,
помология,6,ж,7,,
помолодеть,8,свнп,1,,
помолотить,8,св,4,,
помолоть,6,св,10,,
помолчать,7,свнп,5,,
помольный,4,п,1,,
